"Query Name","Query Length","Hit Name","Hit Length",Location,E-value,Function,Browse
AT5G51990.1,675,Tc03v2_t022620.1,726,chr3:33716320..33717456,2e-33,"Dehydration-responsive element-binding protein 1C","Gene Report JBrowse"
AT5G51990.1,675,Tc01v2_t032670.1,1002,chr1:35976597..35978088,1e-15,"Putative Ethylene-responsive transcription factor ERF034","Gene Report JBrowse"
AT5G51990.1,675,Tc05v2_t007150.1,681,chr5:4986630..4987458,2e-14,"Putative Dehydration-responsive element-binding protein 1B","Gene Report JBrowse"
AT5G51990.1,675,Tc05v2_t013630.1,852,chr5:27543160..27544545,6e-07,"Dehydration-responsive element-binding protein 2F","Gene Report JBrowse"
AT5G57050.1,1272,Tc09v2_t005090.2,1677,chr9:2937867..2942272,3e-78,"Protein phosphatase 2C 16","Gene Report JBrowse"
AT5G57050.1,1272,Tc09v2_t005090.3,1677,chr9:2937869..2942272,3e-78,"Protein phosphatase 2C 16","Gene Report JBrowse"
AT5G57050.1,1272,Tc09v2_t005090.1,1677,chr9:2937867..2942272,3e-78,"Protein phosphatase 2C 16","Gene Report JBrowse"
AT5G57050.1,1272,Tc09v2_t005090.4,1677,chr9:2937946..2942272,3e-78,"Protein phosphatase 2C 16","Gene Report JBrowse"
AT5G57050.1,1272,Tc09v2_t007290.3,1638,chr9:4333936..4336621,4e-69,"Protein phosphatase 2C 77","Gene Report JBrowse"
AT5G57050.1,1272,Tc09v2_t007290.2,1638,chr9:4333936..4336621,4e-69,"Protein phosphatase 2C 77","Gene Report JBrowse"
AT5G57050.1,1272,Tc09v2_t007290.1,1638,chr9:4333936..4337268,4e-69,"Protein phosphatase 2C 77","Gene Report JBrowse"
AT5G57050.1,1272,Tc06v2_t009490.1,1632,chr6:19648447..19652066,2e-55,"Protein phosphatase 2C 16","Gene Report JBrowse"
AT5G57050.1,1272,Tc06v2_t009490.2,1632,chr6:19648457..19652066,2e-55,"Protein phosphatase 2C 16","Gene Report JBrowse"
AT5G57050.1,1272,Tc06v2_t009490.3,1632,chr6:19648621..19652066,2e-55,"Protein phosphatase 2C 16","Gene Report JBrowse"
AT5G57050.1,1272,Tc06v2_t008170.1,1101,chr6:18253435..18276831,4e-13,"Putative Probable protein phosphatase 2C 6","Gene Report JBrowse"
AT5G57050.1,1272,Tc09v2_t026390.2,1266,chr9:35962050..35964542,4e-12,"Probable protein phosphatase 2C 24","Gene Report JBrowse"
AT5G57050.1,1272,Tc03v2_t016150.1,1230,chr3:29706548..29709511,5e-11,"Highly ABA-induced PP2C gene 3, putative","Gene Report JBrowse"
AT5G57050.1,1272,Tc09v2_t008770.1,1182,chr9:5282105..5289076,8e-09,"Putative Protein phosphatase 2C 56","Gene Report JBrowse"
AT5G57050.1,1272,Tc09v2_t026390.1,1371,chr9:35962050..35964545,9e-08,"Probable protein phosphatase 2C 24","Gene Report JBrowse"
AT5G61760.1,903,Tc03v2_t011830.2,915,chr3:26721975..26724768,3e-63,"Inositol polyphosphate multikinase beta","Gene Report JBrowse"
AT5G61760.1,903,Tc03v2_t011830.1,915,chr3:26721700..26724768,3e-63,"Inositol polyphosphate multikinase beta","Gene Report JBrowse"
AT5G63110.1,1416,Tc03v2_t001460.1,1413,chr3:1390520..1393891,0.0,"Histone deacetylase 6","Gene Report JBrowse"
AT5G63110.1,1416,Tc02v2_t012560.2,1500,chr2:7865977..7870254,2e-130,"Histone deacetylase 19","Gene Report JBrowse"
AT5G63110.1,1416,Tc02v2_t012560.1,1488,chr2:7865977..7870256,2e-130,"Histone deacetylase 19","Gene Report JBrowse"
AT5G63110.1,1416,Tc09v2_t024140.1,1290,chr9:34543500..34548291,7e-61,"Histone deacetylase 9","Gene Report JBrowse"
AT5G67300.1,918,Tc01v2_t005570.1,939,chr1:3097516..3098961,7e-65,"Transcription factor MYB44","Gene Report JBrowse"
AT5G67300.1,918,Tc02v2_t008780.1,738,chr2:5447413..5448615,4e-42,"Putative Transcription factor MYB44","Gene Report JBrowse"
AT5G67300.1,918,Tc08v2_t001060.1,756,chr8:609308..610385,3e-31,"Myb domain protein 77","Gene Report JBrowse"
AT5G67300.1,918,Tc10v2_t001170.1,711,chr10:653946..656291,9e-19,"Myb domain protein 73","Gene Report JBrowse"
AT5G67300.1,918,Tc10v2_t001170.2,735,chr10:653946..656291,9e-19,"Putative Transcription factor MYB44","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc02v2_t008240.1,1272,chr2:5115308..5120171,5e-49,"ABSCISIC ACID-INSENSITIVE 5-like protein 6","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc08v2_t000500.2,1311,chr8:311304..315268,8e-46,"ABSCISIC ACID-INSENSITIVE 5-like protein 5","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc08v2_t000500.1,1311,chr8:311304..315422,8e-46,"ABSCISIC ACID-INSENSITIVE 5-like protein 5","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc10v2_t010530.1,966,chr10:16780422..16787418,3e-14,"ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc10v2_t010530.3,936,chr10:16784406..16787418,3e-14,"ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc10v2_t010530.2,966,chr10:16780422..16787369,3e-14,"ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc08v2_t009650.1,945,chr8:5750414..5753021,5e-11,"Putative ABSCISIC ACID-INSENSITIVE 5-like protein 3","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc02v2_t003300.1,858,chr2:2180279..2183316,5e-11,"Putative ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc05v2_t007560.2,1257,chr5:5827229..5830303,7e-09,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc05v2_t007560.3,1257,chr5:5827349..5830303,7e-09,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc05v2_t007560.1,1257,chr5:5825439..5830303,7e-09,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc09v2_t028530.1,777,chr9:37271385..37273245,8e-08,"Putative ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc09v2_t028530.2,801,chr9:37271387..37274401,8e-08,"Putative ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc08v2_t014790.1,930,chr8:15735267..15740111,3e-07,"Basic-leucine zipper transcription factor family protein, putative","Gene Report JBrowse"
LOC_Os09g28310.1,1131,Tc08v2_t004080.1,801,chr8:2195498..2197132,4e-06,"Putative Protein FD","Gene Report JBrowse"
LOC_Os09g13570.1,462,Tc02v2_t006490.1,486,chr2:3985047..3986288,2e-10,"bZIP transcription factor 44","Gene Report JBrowse"
LOC_Os09g05020.2,669,Tc01v2_t015400.2,663,chr1:12032494..12038515,8e-75,"Probable tyrosine-protein phosphatase At1g05000","Gene Report JBrowse"
LOC_Os09g05020.2,669,Tc01v2_t015400.1,600,chr1:12032494..12038525,1e-66,"Probable tyrosine-protein phosphatase At1g05000","Gene Report JBrowse"
LOC_Os09g05020.2,669,Tc06v2_t018950.1,612,chr6:25675657..25677968,6e-64,"Probable tyrosine-protein phosphatase At1g05000","Gene Report JBrowse"
LOC_Os09g05020.2,669,Tc01v2_t015400.4,606,chr1:12032494..12038283,3e-62,"Probable tyrosine-protein phosphatase At1g05000","Gene Report JBrowse"
LOC_Os09g05020.2,669,Tc01v2_t015400.3,570,chr1:12032494..12038283,7e-57,"Probable tyrosine-protein phosphatase At1g05000","Gene Report JBrowse"
LOC_Os09g05020.2,669,Tc05v2_t016620.1,606,chr5:30629984..30632832,3e-23,"Probable tyrosine-protein phosphatase At1g05000","Gene Report JBrowse"
LOC_Os08g35240.1,732,Tc09v2_t006400.1,594,chr9:3778286..3779286,1e-23,"Ethylene-responsive transcription factor ERF017","Gene Report JBrowse"
LOC_Os08g35240.1,732,Tc09v2_t005780.1,705,chr9:3324295..3325431,1e-15,"Putative Ethylene-responsive transcription factor ERF018","Gene Report JBrowse"
LOC_Os08g35240.1,732,Tc09v2_t006410.1,450,chr9:3781343..3782841,2e-08,"Ethylene-responsive transcription factor ERF016","Gene Report JBrowse"
LOC_Os04g56130.1,1260,Tc09v2_t014950.1,1095,chr9:13840775..13841869,5e-18,"Putative Rust resistance kinase Lr10","Gene Report JBrowse"
LOC_Os04g56130.1,1260,Tc07v2_t013990.1,807,chr7:14721259..14722657,1e-06,"Receptor serine/threonine kinase","Gene Report JBrowse"
LOC_Os03g60080.1,951,Tc01v2_t011960.1,891,chr1:8009864..8012094,8e-58,"NAC domain-containing protein 2","Gene Report JBrowse"
LOC_Os03g60080.1,951,Tc08v2_t010930.1,888,chr8:6751470..6753789,2e-40,"NAC domain-containing protein 2","Gene Report JBrowse"
LOC_Os03g60080.1,951,Tc07v2_t006370.1,1044,chr7:4397246..4399521,1e-29,"NAC transcription factor 56","Gene Report JBrowse"
LOC_Os03g60080.1,951,Tc07v2_t006380.1,1032,chr7:4411585..4413336,5e-29,"NAC domain-containing protein 72","Gene Report JBrowse"
LOC_Os03g60080.1,951,Tc02v2_t029510.1,855,chr2:40054951..40056432,2e-22,"NAC transcription factor 29","Gene Report JBrowse"
LOC_Os03g60080.1,951,Tc05v2_t021590.1,1071,chr5:35184954..35187486,1e-16,"NAC domain containing protein 47, putative isoform 2","Gene Report JBrowse"
LOC_Os03g60080.1,951,Tc06v2_t014860.1,948,chr6:23466994..23468382,1e-10,"NAC domain containing protein 25","Gene Report JBrowse"
LOC_Os03g60080.1,951,Tc02v2_t029860.1,1239,chr2:40236343..40237904,9e-07,"Protein FEZ","Gene Report JBrowse"
LOC_Os03g60080.1,951,Tc01v2_t001840.3,1023,chr1:952483..955351,3e-06,"NAC domain-containing protein 37","Gene Report JBrowse"
LOC_Os03g60080.1,951,Tc01v2_t001840.1,1023,chr1:952483..956599,3e-06,"NAC domain-containing protein 37","Gene Report JBrowse"
LOC_Os03g60080.1,951,Tc01v2_t001840.2,1116,chr1:952483..955832,3e-06,"NAC domain-containing protein 37","Gene Report JBrowse"
LOC_Os03g03370.1,858,Tc03v2_t015300.3,1023,chr3:29168385..29170646,1e-118,"Beta-carotene 3-hydroxylase 1, chloroplastic","Gene Report JBrowse"
LOC_Os03g03370.1,858,Tc03v2_t023770.1,951,chr3:34413780..34415787,5e-85,"Beta-carotene 3-hydroxylase 1, chloroplastic","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc02v2_t008240.1,1272,chr2:5115308..5120171,2e-29,"ABSCISIC ACID-INSENSITIVE 5-like protein 6","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc08v2_t000500.2,1311,chr8:311304..315268,7e-21,"ABSCISIC ACID-INSENSITIVE 5-like protein 5","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc08v2_t000500.1,1311,chr8:311304..315422,7e-21,"ABSCISIC ACID-INSENSITIVE 5-like protein 5","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc05v2_t007560.2,1257,chr5:5827229..5830303,3e-13,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc05v2_t007560.3,1257,chr5:5827349..5830303,3e-13,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc05v2_t007560.1,1257,chr5:5825439..5830303,3e-13,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc08v2_t009650.1,945,chr8:5750414..5753021,1e-11,"Putative ABSCISIC ACID-INSENSITIVE 5-like protein 3","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc08v2_t014790.1,930,chr8:15735267..15740111,7e-09,"Basic-leucine zipper transcription factor family protein, putative","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc09v2_t023740.1,1149,chr9:34201423..34203515,7e-09,"Putative ABSCISIC ACID-INSENSITIVE 5-like protein 1","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc02v2_t003300.1,858,chr2:2180279..2183316,8e-08,"Putative ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc10v2_t010530.1,966,chr10:16780422..16787418,1e-06,"ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc10v2_t010530.3,936,chr10:16784406..16787418,1e-06,"ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
LOC_Os02g52780.1,1074,Tc10v2_t010530.2,966,chr10:16780422..16787369,1e-06,"ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc06v2_t001850.1,573,chr6:1955497..1957082,6e-57,"Ethylene-responsive transcription factor WIN1","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc09v2_t010920.1,603,chr9:6865618..6866917,1e-33,"Ethylene-responsive transcription factor WIN1","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc09v2_t002240.1,609,chr9:1344560..1345931,2e-30,"Ethylene-responsive transcription factor SHINE 3","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc06v2_t003080.1,537,chr6:3579547..3580623,6e-19,"Ethylene-responsive transcription factor ERF003","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc09v2_t001630.1,558,chr9:985353..986563,8e-18,"Ethylene-responsive transcription factor ERF003","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc03v2_t017880.1,1014,chr3:30720772..30721967,1e-14,"AP2/ERF domain-containing transcription factor, putative","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc04v2_t007430.1,1239,chr4:16220521..16221759,2e-12,"WIN1-like protein, putative","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc05v2_t020760.1,843,chr5:34621584..34623038,9e-11,"Putative Ethylene-responsive transcription factor RAP2-11","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc01v2_t010090.1,1161,chr1:6382519..6384606,9e-11,"Integrase-type DNA-binding superfamily protein, putative","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc06v2_t002900.1,945,chr6:3173815..3174759,4e-09,"Integrase-type DNA-binding superfamily protein, putative","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc02v2_t022690.1,1302,chr2:33280333..33281963,4e-09,"DORNROSCHEN-like, putative","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc01v2_t033230.1,633,chr1:36249001..36250034,2e-07,"Putative Ethylene-responsive transcription factor 1","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc04v2_t020690.1,456,chr4:29043125..29043824,5e-07,"Ethylene-responsive transcription factor ERF098","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc03v2_t011610.1,720,chr3:26607206..26609328,5e-07,"Putative Ethylene-responsive transcription factor ERF114","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc02v2_t016070.1,834,chr2:12008302..12009135,2e-06,"Putative Ethylene-responsive transcription factor ERF087","Gene Report JBrowse"
LOC_Os02g10760.1,618,Tc02v2_t029230.1,1191,chr2:39867582..39869748,7e-06,"WIN1-like protein","Gene Report JBrowse"
LOC_Os02g08230.1,1887,Tc09v2_t013600.1,1899,chr9:9827808..9835665,3e-118,"Protein ECERIFERUM 3","Gene Report JBrowse"
LOC_Os01g62410.1,1764,Tc05v2_t003450.1,1671,chr5:1811545..1816100,2e-118,"Myb3r3, putative isoform 1","Gene Report JBrowse"
LOC_Os01g62410.1,1764,Tc05v2_t003450.2,1680,chr5:1811545..1816093,2e-118,"Myb3r3, putative isoform 1","Gene Report JBrowse"
LOC_Os01g62410.1,1764,Tc01v2_t030730.1,891,chr1:34838065..34839994,6e-75,"Homeodomain-like protein, putative","Gene Report JBrowse"
LOC_Os01g62410.1,1764,Tc09v2_t003510.1,3132,chr9:2045245..2051205,9e-67,"Myb-related protein 3R-1","Gene Report JBrowse"
LOC_Os01g62410.1,1764,Tc03v2_t022860.3,1494,chr3:33878360..33881515,3e-54,"Myb domain protein 3r-5, putative isoform 1","Gene Report JBrowse"
LOC_Os01g62410.1,1764,Tc03v2_t022860.2,1494,chr3:33878360..33882248,3e-54,"Myb domain protein 3r-5, putative isoform 1","Gene Report JBrowse"
LOC_Os01g62410.1,1764,Tc03v2_t022860.1,1491,chr3:33878360..33882248,3e-54,"Myb domain protein 3r-5, putative isoform 1","Gene Report JBrowse"
LOC_Os01g62410.1,1764,Tc03v2_t001010.1,1317,chr3:887746..889958,7e-24,"Transcription factor MYB98","Gene Report JBrowse"
LOC_Os01g62410.1,1764,Tc09v2_t025490.1,1380,chr9:35531064..35533357,3e-10,"Myb domain protein 64, putative","Gene Report JBrowse"
LOC_Os01g62410.1,1764,Tc05v2_t018630.1,1155,chr5:32686595..32688602,4e-08,"Transcription factor MYB44-like protein","Gene Report JBrowse"
LOC_Os01g62410.1,1764,Tc08v2_t001060.1,756,chr8:609308..610385,5e-07,"Myb domain protein 77","Gene Report JBrowse"
LOC_Os01g58420.1,708,Tc07v2_t007820.1,531,chr7:5711102..5712020,8e-31,"Ethylene-responsive transcription factor 4","Gene Report JBrowse"
LOC_Os01g58420.1,708,Tc02v2_t015570.1,681,chr2:11285541..11286579,2e-26,"Putative Ethylene-responsive transcription factor 9","Gene Report JBrowse"
LOC_Os01g58420.1,708,Tc02v2_t022690.1,1302,chr2:33280333..33281963,2e-14,"DORNROSCHEN-like, putative","Gene Report JBrowse"
LOC_Os01g58420.1,708,Tc06v2_t015090.1,519,chr6:23595234..23596934,3e-11,"Ethylene-responsive transcription factor 12","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc05v2_t011340.1,987,chr5:22204639..22206418,1e-54,"Transcription repressor MYB5","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc05v2_t020740.1,918,chr5:34601360..34603264,3e-31,"Transcription repressor MYB5","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc09v2_t006990.1,909,chr9:4143603..4145643,9e-25,"Duplicated homeodomain-like superfamily protein","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc03v2_t020640.1,732,chr3:32501337..32502567,5e-22,"Myb domain protein 5","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc02v2_t024360.1,714,chr2:34965936..34968201,2e-21,"Transcription repressor MYB4","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc03v2_t018690.1,840,chr3:31213223..31214813,6e-21,"R2r3-myb transcription factor, putative","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc09v2_t005520.1,609,chr9:3135694..3136875,2e-19,"Putative Transcription repressor MYB5","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc01v2_t004220.1,804,chr1:2229435..2230918,8e-19,"Putative Transcription factor MYB23","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc01v2_t028420.1,864,chr1:33467854..33469310,8e-19,"Myb domain protein 7, putative","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc04v2_t009950.1,675,chr4:20286346..20287946,8e-19,"Transcription repressor MYB6","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc09v2_t005480.1,927,chr9:3107102..3108731,3e-18,"Myb domain protein 4, putative","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc06v2_t009790.1,600,chr6:19917107..19918417,1e-17,"Myb domain protein 23","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc03v2_t013150.1,816,chr3:27618306..27620126,4e-17,"Protein ODORANT1","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc03v2_t021590.1,807,chr3:33111732..33113803,4e-17,"Protein ODORANT1","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc06v2_t009770.1,897,chr6:19896827..19898583,1e-16,"Putative Transcription factor TT2","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc09v2_t005470.1,897,chr9:3096888..3098447,1e-16,"Duplicated homeodomain-like superfamily protein","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc03v2_t000790.1,672,chr3:666369..667955,2e-15,"Transcription factor WER","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc01v2_t001320.1,681,chr1:688506..689783,5e-15,"Myb-related protein 308","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc09v2_t005490.1,795,chr9:3116039..3117167,3e-12,"Putative Transcription factor TT2","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc01v2_t025900.1,1266,chr1:31803772..31806174,1e-11,"MYB-like DNA-binding domain protein","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc02v2_t029450.1,1107,chr2:40014563..40016754,3e-11,"Myb domain 16-like protein","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc09v2_t019410.1,957,chr9:29311670..29314945,1e-10,"Putative Transcription factor MYB46","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc08v2_t015500.1,897,chr8:16915790..16917381,2e-08,"Transcription factor MYB3","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc05v2_t006020.1,711,chr5:3603021..3604849,6e-08,"Myb domain protein 27, putative","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc05v2_t006020.2,744,chr5:3603021..3604849,6e-08,"Myb domain protein 27, putative","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc08v2_t007020.1,1023,chr8:4026576..4028140,6e-08,"Myb domain protein 84","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc03v2_t001440.1,1116,chr3:1369397..1371478,6e-08,"Myb domain protein 86","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc09v2_t029340.1,1005,chr9:37850130..37851796,3e-06,"Myb domain protein 36, putative","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc04v2_t024320.1,1248,chr4:31028030..31031038,3e-06,"Myb domain protein 111, putative","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc03v2_t014550.1,888,chr3:28697488..28700030,3e-06,"Putative Transcription factor LAF1","Gene Report JBrowse"
LOC_Os01g50110.1,828,Tc04v2_t009690.2,825,chr4:19830499..19834231,9e-06,"Transcription factor MYB113","Gene Report JBrowse"
LOC_Os01g01420.2,1137,Tc10v2_t010290.1,1101,chr10:16327045..16333718,8e-103,"Zinc ion binding","Gene Report JBrowse"
LOC_Os01g01420.2,1137,Tc10v2_t010290.2,1104,chr10:16327045..16333718,2e-99,"Zinc ion binding","Gene Report JBrowse"
NM_001111795.1_cds_NP_001105265.1_1,873,Tc09v2_t001000.1,879,chr9:609297..613664,9e-158,"Probable protein phosphatase 2C 59","Gene Report JBrowse"
NM_001111795.1_cds_NP_001105265.1_1,873,Tc08v2_t011780.1,831,chr8:7952955..7956892,6e-65,"Probable protein phosphatase 2C 11","Gene Report JBrowse"
NM_001111795.1_cds_NP_001105265.1_1,873,Tc03v2_t016100.2,1065,chr3:29668443..29673163,1e-43,"Probable protein phosphatase 2C 76","Gene Report JBrowse"
NM_001111795.1_cds_NP_001105265.1_1,873,Tc03v2_t016100.1,1065,chr3:29668443..29673163,1e-43,"Probable protein phosphatase 2C 76","Gene Report JBrowse"
NM_001111843.1_cds_NP_001105313.1_1,1911,Tc06v2_t008150.1,1938,chr6:18226071..18232360,0.0,"NADP-dependent malic enzyme 4, chloroplastic","Gene Report JBrowse"
NM_001111843.1_cds_NP_001105313.1_1,1911,Tc09v2_t008800.1,1776,chr9:5315119..5319746,0.0,"NADP-dependent malic enzyme","Gene Report JBrowse"
NM_001111843.1_cds_NP_001105313.1_1,1911,Tc09v2_t004120.1,1830,chr9:2394387..2399559,0.0,"NADP-dependent malic enzyme","Gene Report JBrowse"
NM_001153573.1_cds_NP_001147045.1_1,843,Tc10v2_t003040.1,819,chr10:1800286..1803962,2e-72,"E3 ubiquitin-protein ligase SDIR1","Gene Report JBrowse"
NM_001153573.1_cds_NP_001147045.1_1,843,Tc09v2_t026680.7,831,chr9:36139320..36143810,8e-70,"E3 ubiquitin-protein ligase SDIR1","Gene Report JBrowse"
NM_001153573.1_cds_NP_001147045.1_1,843,Tc09v2_t026680.6,831,chr9:36139320..36143810,8e-70,"E3 ubiquitin-protein ligase SDIR1","Gene Report JBrowse"
NM_001153573.1_cds_NP_001147045.1_1,843,Tc09v2_t026680.5,831,chr9:36139320..36143810,8e-70,"E3 ubiquitin-protein ligase SDIR1","Gene Report JBrowse"
NM_001153573.1_cds_NP_001147045.1_1,843,Tc10v2_t003040.2,672,chr10:1800286..1803387,1e-66,"E3 ubiquitin-protein ligase SDIR1","Gene Report JBrowse"
NM_001153573.1_cds_NP_001147045.1_1,843,Tc09v2_t026680.4,834,chr9:36139318..36143810,1e-66,"E3 ubiquitin-protein ligase SDIR1","Gene Report JBrowse"
NM_001153573.1_cds_NP_001147045.1_1,843,Tc09v2_t026680.3,834,chr9:36139318..36143810,1e-66,"E3 ubiquitin-protein ligase SDIR1","Gene Report JBrowse"
NM_001153573.1_cds_NP_001147045.1_1,843,Tc09v2_t026680.2,834,chr9:36139318..36143810,1e-66,"E3 ubiquitin-protein ligase SDIR1","Gene Report JBrowse"
NM_001153573.1_cds_NP_001147045.1_1,843,Tc09v2_t026680.1,834,chr9:36139317..36143810,1e-66,"E3 ubiquitin-protein ligase SDIR1","Gene Report JBrowse"
NM_001153573.1_cds_NP_001147045.1_1,843,Tc10v2_t003040.3,693,chr10:1801050..1803974,3e-63,"E3 ubiquitin-protein ligase SDIR1","Gene Report JBrowse"
NM_001305944.1_cds_NP_001292873.1_1,1104,Tc05v2_t013630.1,852,chr5:27543160..27544545,6e-22,"Dehydration-responsive element-binding protein 2F","Gene Report JBrowse"
NM_001305944.1_cds_NP_001292873.1_1,1104,Tc03v2_t011610.1,720,chr3:26607206..26609328,4e-12,"Putative Ethylene-responsive transcription factor ERF114","Gene Report JBrowse"
NM_001305944.1_cds_NP_001292873.1_1,1104,Tc04v2_t023850.1,756,chr4:30838367..30840042,6e-10,"Putative Ethylene-responsive transcription factor RAP2-3","Gene Report JBrowse"
NM_001305944.1_cds_NP_001292873.1_1,1104,Tc10v2_t001150.1,987,chr10:646508..647959,2e-09,"Putative Ethylene-responsive transcription factor ABI4","Gene Report JBrowse"
NM_001111891.2_cds_NP_001105361.2_1,417,Tc08v2_t014870.1,435,chr8:15796685..15797812,2e-28,"Abscisic stress-ripening protein 2","Gene Report JBrowse"
XM_015769907.1_cds_XP_015625393.1_1,870,Tc03v2_t023470.1,864,chr3:34208368..34211220,0.0,"Probable aquaporin PIP1-4","Gene Report JBrowse"
XM_015769907.1_cds_XP_015625393.1_1,870,Tc01v2_t030070.1,861,chr1:34491268..34494325,0.0,"Aquaporin PIP1-2","Gene Report JBrowse"
XM_015769907.1_cds_XP_015625393.1_1,870,Tc10v2_t002020.1,870,chr10:1220860..1222700,3e-170,"Probable aquaporin PIP-type 7a","Gene Report JBrowse"
XM_015769907.1_cds_XP_015625393.1_1,870,Tc05v2_t001730.1,864,chr5:924470..925950,2e-147,"Probable aquaporin PIP1-4","Gene Report JBrowse"
XM_015769907.1_cds_XP_015625393.1_1,870,Tc09v2_t028700.1,870,chr9:37353220..37355524,3e-114,"Probable aquaporin PIP2-2","Gene Report JBrowse"
XM_015769907.1_cds_XP_015625393.1_1,870,Tc02v2_t004580.1,837,chr2:2902588..2904258,7e-96,"Probable aquaporin PIP2-8","Gene Report JBrowse"
